Published Date,Title,IP ID,Link
2022-10-21,EU Cohesion Policy: €4.6 billion for Latvia to support a green and fair economy and society in 2021-2027,ip_22_6249,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6249
2022-10-21,EU Cohesion Policy: €2.5 billion for a just climate transition in Germany,ip_22_6275,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6275
2022-10-20,Energy efficiency: MAIF and the European Investment Fund (EIF) backed by InvestEU join forces with the launch of the F2E Fund managed by Sienna Private Credit,ip_22_6271,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6271
2022-10-18,EIF and Mano Bankas sign agreement under InvestEU to guarantee more than €40 million in new loans for SMEs,ip_22_6135,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6135
2022-10-18,SHIFT4GOOD completes its first closing at more than €100m to invest in sustainable mobility start-ups,ip_22_6232,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6232
2022-10-14,"Food security: EU contributes €100 million to IMF's Poverty Reduction and Growth Trust to support vulnerable African, Caribbean and Pacific countries",ip_22_6105,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6105
2022-10-13,EU budget: EU accounts signed off the 15th year in a row,ip_22_6132,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6132
2022-10-12,Commission kick-starts work on the European Year of Skills,ip_22_6086,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6086
2022-10-10,EU Cohesion Policy: €354 million for Estonia to phase out oil shale in energy production,ip_22_5963,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_5963
2022-10-07,InvestEU programme on track in Italy: Four new projects signed by the EIB Group,ip_22_5992,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_5992
2022-10-04,State aid: Commission approves €1 billion German measure to support Salzgitter decarbonise its steel production by using hydrogen,ip_22_5968,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_5968
2022-10-31,State aid: Commission approves €3.4 billion Danish scheme to support companies* in the context of Russia's war against Ukraine,ip_22_6433,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6433
2022-10-28,State aid: Commission approves €1.5 billion Belgian scheme to support energy suppliers in the context of Russia's war against Ukraine,ip_22_6384,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6384
2022-10-26,State aid: Commission approves €1.25 billion Hungarian scheme to support companies in context of Russia's war against Ukraine,ip_22_6388,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6388
2022-10-18,"Commission adopts its Work Programme for 2023: Tackling the most pressing challenges, while staying the course for the long-term",ip_22_6224,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6224
2022-10-12,State aid: Commission approves €10 million Slovak scheme to support food producers in context of Russia's war against Ukraine,ip_22_6129,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6129
2022-10-07,State aid: Commission approves €5 billion Finnish umbrella scheme to support municipal electricity producers and suppliers in the context of Russia's war against Ukraine,ip_22_6012,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6012
2022-10-07,State aid: Commission approves €10 billion Finnish scheme to support electricity producers in the context of Russia's war against Ukraine,ip_22_5994,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_5994
2022-10-03,State aid: Commission approves €800 million Greek scheme to support non-household electricity consumers in context of Russia's war against Ukraine,ip_22_5890,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_5890
2022-10-28,"The Atlantic, Kattegat and Skagerrak: Commission proposes 2023 fishing opportunities with catch limits' increases for largest stocks",ip_22_6437,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6437
2022-10-28,EU provides €1 million in funding to the Office of the Envoy on Technology of the UN's Secretary-General,ip_22_6452,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6452
2022-10-25,EU-Morocco Green Partnership: Commission adopts a key programme to support the agricultural and forestry sectors in Morocco,ip_22_6362,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6362
2022-10-24,Ukraine: International Expert Conference hosted by the Commission and G7 Presidency reaffirms unwavering commitment to support Ukraine's recovery,ip_22_6336,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6336
2022-10-17,Aviation: Landmark EU–ASEAN agreement to connect 1.1 billion people,ip_22_6126,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6126
2022-10-14,Global Gateway: EU and US boost cooperation on green energy in Africa,ip_22_6083,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6083
2022-10-13,Eurobarometer survey highlights how Europeans interact with the financial services world,ip_22_6162,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6162
2022-10-04,European Year of Youth 2022: EU adopts the first Youth Action Plan in EU External Action to strengthen engagement with young people worldwide,ip_22_5884,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_5884
2022-11-30,"European Green Deal: Putting an end to wasteful packaging, boosting reuse and recycling",ip_22_7155,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7155
2022-11-30,Commission finds that Hungary has not progressed enough in its reforms and must meet essential milestones for its Recovery and Resilience funds,ip_22_7273,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7273
2022-11-30,European Green Deal: Commission proposes certification of carbon removals to help reach net zero emissions,ip_22_7156,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7156
2022-11-29,European Investment Fund and UniCredit Bank Austria sign the first InvestEU-support in Austria,ip_22_7245,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7245
2022-11-28,State aid: Commission approves €557 million German support to compensate Deutsche Bahn for damages suffered by its subsidiary DB Fernverkehr due to the coronavirus pandemic,ip_22_7103,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7103
2022-11-28,InvestEU: European Commission and Council of Europe Development Bank sign agreement to mobilise €500 million in financing for social investments,ip_22_7165,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7165
2022-11-24,InvestEU: EIB Group signs an agreement with OTB Ventures to raise €150 million for innovations in deep technologies sector,ip_22_7143,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7143
2022-11-24,France: EIB and MedinCell sign a new €40 million loan agreement to support development of innovative treatments,ip_22_7117,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7117
2022-11-23,Eurazeo announces the first close of its transition infrastructure fund to support the transition to a low carbon economy with a commitment from the European Investment Fund backed by InvestEU,ip_22_7115,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7115
2022-11-23,LIFE Programme: €380 million for 168 new green projects all around Europe,ip_22_6983,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6983
2022-11-22,Economic policy coordination: Commission sets out guidance to help tackle the energy crisis and make Europe greener and more digital,ip_22_7072,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7072
2022-11-21,EU agrees to COP27 compromise to keep Paris Agreement alive and protect those most vulnerable to climate change*,ip_22_7064,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7064
2022-11-21,EU Cohesion Policy: €37.3 billion for Spain to support its green transition and a fair and competitive economy,ip_22_6964,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6964
2022-11-18,"Building the European Education Area: Progress made on EU-level education targets, challenges remain on equity and teachers' shortages",ip_22_6707,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6707
2022-11-15,Indonesia and International Partners Secure Groundbreaking Climate Targets and Associated Financing,ip_22_6893,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6893
2022-11-15,"Commission proposes action to fully harness the potential of algae in Europe for healthier diets, lower CO2 emissions, and addressing water pollution",ip_22_6899,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6899
2022-11-11,"COP27: EIF supports €2.5 billion of climate action investment with five venture capital, private equity and infrastructure fund partners",ip_22_6802,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6802
2022-11-11,"European Green Deal: EU agrees to increase carbon removals through land use, forestry and agriculture",ip_22_6784,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6784
2022-11-10,EIB Group at COP27: EIF and Suma Capital Climate Impact Fund III boost finance for greenfield energy efficiency and circular economy projects in Spain with support of InvestEU,ip_22_6768,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6768
2022-11-10,PureTerra Ventures I gets €30 million European backing for water sustainability investments,ip_22_6763,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6763
2022-11-10,Eiffel Investment Group and the European Investment Fund backed by InvestEU announce innovative equity bridge solution to support renewable energy in Europe,ip_22_6746,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6746
2022-11-09,Building an economic governance framework fit for the challenges ahead,ip_22_6562,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6562
2022-11-08,COP27: EU launches Forest Partnerships with five partner countries,ip_22_6653,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6653
2022-11-07,Commission acts to promote transparency in the short-term rental sector to the benefit of all players,ip_22_6493,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6493
2022-11-04,COP27: EU calls on all Parties to take concrete steps to limit global warming to 1.5°C and respect the Paris Agreement,ip_22_6524,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6524
2022-11-30,State aid: Commission approves €600 million Slovak scheme to support companies facing increased energy costs in context of Russia's war against Ukraine,ip_22_7229,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7229
2022-11-24,State aid: Commission approves €1.22 billion Irish scheme to support companies in context of Russia's war against Ukraine,ip_22_7102,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7102
2022-11-23,State aid: Commission approves €7.75 million Cypriot scheme to support some agricultural producers in the context of Russia's war against Ukraine,ip_22_6985,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6985
2022-11-22,"State aid: Commission approves amendments to German schemes, including up to €45 billion budget increase, to support companies in context of Russia's war against Ukraine",ip_22_7084,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7084
2022-11-18,State aid: Commission approves €1.1 billion Austrian scheme to support companies facing increased energy costs in context of Russia's war against Ukraine,ip_22_6994,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6994
2022-11-17,State aid: Commission approves €500 million Romanian scheme to support companies in the context of Russia's war against Ukraine,ip_22_6982,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6982
2022-11-15,State aid: Commission approves €1.23 billion Czech scheme to support the economy in the context of Russia's war against Ukraine,ip_22_6891,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6891
2022-11-04,State aid: Commission approves €1.34 billion Danish scheme to support energy intensive companies in the context of Russia's war against Ukraine,ip_22_6537,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6537
2022-11-04,State aid: Commission approves €16.8 billion Danish guarantee scheme to support energy companies in the context of Russia's war against Ukraine,ip_22_6539,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6539
2022-11-30,Global Health: EU invests €125 million in universal health coverage in partnership with WHO,ip_22_7287,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7287
2022-11-29,"COP15: the European Union and the Organisation of African, Caribbean, and Pacific States call for an ambitious global agreement",ip_22_7289,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7289
2022-11-28,9 months after Summit: European Union and African Union Commissions take stock of the implementation of the February Summit commitments,ip_22_7247,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7247
2022-11-18,EU and Angola conclude first-ever Sustainable Investment Facilitation Agreement,ip_22_6136,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6136
2022-11-18,Global Gateway: Team Europe launches two initiatives in Central Asia on energy and on digital connectivity,ip_22_6963,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6963
2022-11-18,"REACT-EU: Additional €1.5 billion for workers, employers and skills in Italy",ip_22_6940,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6940
2022-11-17,European Pillar of Social Rights five years on: from principles to concrete action for a strong social Europe,ip_22_6895,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6895
2022-11-16,COP27: EU and Egypt step up cooperation on the clean energy transition,ip_22_6925,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6925
2022-11-14,Commission welcomes agreement on EU Annual Budget 2023,ip_22_6785,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6785
2022-11-12,Fisheries: EU and neighbouring countries agree first-ever joint multiannual management plans in the Mediterranean,ip_22_6842,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6842
2022-11-10,Biodiversity: Stronger measures against wildlife trafficking,ip_22_6538,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6538
2022-11-10,"The Pact for Skills expands to 1,000 members as it marks its second anniversary",ip_22_6693,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6693
2022-11-09,Food security: the Commission addresses the availability and affordability of fertilisers in the EU and globally,ip_22_6564,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6564
2022-11-08,COP27: European Union concludes a strategic partnership with Namibia on sustainable raw materials and renewable hydrogen,ip_22_6683,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6683
2022-11-07,NextGenerationEU: European Commission endorses a positive preliminary assessment of Bulgaria's request for €1.37 billion disbursement under the Recovery and Resilience Facility,ip_22_6522,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6522
2022-11-07,"COP27: European Union concludes a strategic partnership with Kazakhstan on raw materials, batteries and renewable hydrogen",ip_22_6585,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6585
2022-11-03,Berlin Process Summit: EU announces €1 billion energy support package for the Western Balkans and welcomes new agreements to strengthen the Common Regional Market,ip_22_6478,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6478
2022-11-03,"Global Gateway: EU, Cameroon and Nigeria inaugurate international Cross River Bridge to boost connectivity and socio-economic integration",ip_22_6482,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_6482
2022-11-30,EU Global Health Strategy to improve global health security and deliver better health for all,ip_22_7153,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7153
2022-12-22,Supporting sustainable bioeconomy and mid-caps in Latvia: new EU budget-backed €39 million EIB loan for Latvijas Finieris,ip_22_7748,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7748
2022-12-22,EU Cohesion policy: €869 million for a just climate transition in Spain,ip_22_7868,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7868
2022-12-22,"EU Cohesion Policy 2021-2027: Investing in a fair climate and digital transition while strengthening Hungary‘s administrative capacity, transparency and prevention of corruption",ip_22_7801,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7801
2022-12-21,Sweden: EIB supports cancer research and development at leading European cell therapy company with €25 million venture debt loan,ip_22_7856,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7856
2022-12-21,InvestEU: EIB invests in high-tech workplace safety with €15 million for exoskeleton manufacturer German Bionic's R&D activities,ip_22_7857,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7857
2022-12-20,"REACT-EU: €1.8 billion to boost employment, healthcare and social inclusion in Spain",ip_22_7645,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7645
2022-12-20,InvestEU: Ormazabal signs a €40 million loan with EIB to boost its research and development (R&D) activities in Spain,ip_22_7842,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7842
2022-12-20,InvestEU: Commission signs agreement with Caisse des Dépôts et Consignations to unlock €700 million in investments across France,ip_22_7840,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7840
2022-12-19,COP15: historic global deal for nature and people,ip_22_7834,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7834
2022-12-19,InvestEU: Agreement between EIF and Orion Leasing offers €52.8 million in fresh funding for Lithuanian companies,ip_22_7783,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7783
2022-12-18,"European Green Deal: EU agrees to strengthen and expand emissions trading, and creates a Social Climate Fund to help people in the transition*",ip_22_7796,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7796
2022-12-16,Global Gateway: EU greenlights 40 new guarantee programmes under the European Fund for Sustainable Development plus,ip_22_7799,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7799
2022-12-16,EU Cohesion Policy: More than €258 million for a just climate transition in Slovenia,ip_22_7744,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7744
2022-12-15,EU Cohesion Policy: €223.8 million for a just climate transition in Portugal,ip_22_7718,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7718
2022-12-15,"COP15: Commission, Member States and other donors commit to increase global biodiversity finance*",ip_22_7767,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7767
2022-12-14,"InvestEU: Commission signs agreement with EBRD to unlock €2.1 billion in sustainable infrastructure, green economy and digitalisation",ip_22_7629,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7629
2022-12-14,Global Gateway: EU and its Member States to mobilise €10 billion for South-East Asia,ip_22_7678,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7678
2022-12-14,EU Cohesion Policy: almost €3 billion for Belgium's green and digital transition and economic development in 2021-2027,ip_22_7673,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7673
2022-12-14,International Agreement to support Viet Nam's ambitious climate and energy goals,ip_22_7671,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7671
2022-12-13,Industrial investments in research and development in the EU again on the rise,ip_22_7647,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7647
2022-12-12,InvestEU: Commission signs agreement with Nordic Investment Bank to unlock €480 million in green investments,ip_22_7541,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7541
2022-12-09,EU and Chile strengthen a comprehensive political and trade partnership,ip_22_7569,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7569
2022-12-09,Green Deal: EU agrees new law on more sustainable and circular batteries to support EU's energy transition and competitive industry,ip_22_7588,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7588
2022-12-07,Marie Skłodowska-Curie Actions: €1.75 billion in new calls for researchers and institutions,ip_22_7242,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7242
2022-12-07,"EU at COP15: Final stretch to global deal to halt and reverse biodiversity loss, for people and planet",ip_22_7538,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7538
2022-12-07,InvestEU: EIF invests €50 million into climate tech VC World Fund,ip_22_7532,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7532
2022-12-07,"EU Cohesion Policy: more than €67 million for Luxembourg to support its green and digital transition, jobs and inclusion",ip_22_7524,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7524
2022-12-05,InvestEU: EIB invests in PBT's eco-friendly battery material production in Germany,ip_22_7406,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7406
2022-12-05,EU and US discuss forced labour with social partners in first Trade and Labour Dialogue,ip_22_7441,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7441
2022-12-05,EU-US Trade and Technology Council addresses common challenges and responds to global crises,ip_22_7433,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7433
2022-12-02,EU and Japan step up cooperation on hydrogen,ip_22_7322,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7322
2022-12-01,Investment Plan for Europe: €35 million EIB loan for Spanish company GAM to support electric rental fleets and sustainable last-mile delivery,ip_22_7327,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7327
2022-12-22,State aid: Commission approves €3 billion Polish scheme to support companies active in the Polish gas market in the context of Russia's war against Ukraine,ip_22_7887,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7887
2022-12-22,InvestEU: EIF and Banco Sabadell provide over €300 million to support small businesses and renewable energy sector companies,ip_22_7870,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7870
2022-12-21,State aid: Commission approves €49 billion German scheme to support the economy in the context of Russia's war against Ukraine,ip_22_7837,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7837
2022-12-20,"State aid: Commission approves amendments to Italian scheme, including up to €23 billion budget increase, to support companies in context of Russia's war against Ukraine",ip_22_7847,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7847
2022-12-20,EU Cohesion Policy: €1 billion for a just climate transition in Italy,ip_22_7800,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7800
2022-12-20,EIB lends €32 million to Carraro to support decarbonisation of the agricultural sector,ip_22_7839,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7839
2022-12-20,State aid: Commission approves €1.1 billion Polish scheme to support particularly affected energy intensive companies in the context of Russia's war against Ukraine,ip_22_7838,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7838
2022-12-19,State aid: Commission approves €80 million Finnish recapitalisation measure to support Meyer Turku Oy in the context of Russia's war against Ukraine,ip_22_7770,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7770
2022-12-16,State aid: Commission approves €1 billion Dutch scheme to support small energy users in the context of Russia's war against Ukraine,ip_22_7679,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7679
2022-12-15,EU institutions agree on joint priorities for 2023 and 2024,ip_22_7733,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7733
2022-12-12,State aid: Commission approves €1.2 billion Irish scheme to support companies in the context of Russia's war against Ukraine,ip_22_7567,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7567
2022-12-01,State aid: Commission approves €1 billion French scheme to support companies in the context of Russia's war against Ukraine,ip_22_7230,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7230
2022-12-20,EU Energy Platform: Work advances on joint gas purchasing after legal proposal is agreed by Energy Ministers *,ip_22_7848,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7848
2022-12-19,Commission sets up rules to identify endocrine disruptors and long-lasting chemicals and to improve labelling,ip_22_7775,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7775
2022-12-16,NextGenerationEU: European Commission endorses positive preliminary assessment of Portugal's second request for €1.8 billion disbursement under the Recovery and Resilience Facility,ip_22_7710,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7710
2022-12-16,€186 million to promote high quality and sustainable EU agri-food products,ip_22_7769,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7769
2022-12-16,Conference on the Future of Europe follow-up: Commission hosts first European Citizens' Panel on food waste reduction,ip_22_7734,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7734
2022-12-15,EU and African partners launch flagship initiative to enhance sexual and reproductive health and rights,ip_22_7738,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7738
2022-12-14,New Common Agricultural Policy: set for 1 January 2023,ip_22_7639,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7639
2022-12-12,EU working together with African partners on migration: Launch of Team Europe initiatives,ip_22_7540,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7540
2022-12-12,EU adopts new programmes in support to refugees and border management in Türkiye worth over €1.2 billion,ip_22_7655,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7655
2022-12-11,Global Gateway: First meeting of the Global Gateway Board,ip_22_7656,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7656
2022-12-09,European Green Deal: new rules agreed on applying the EU emissions trading system in the aviation sector,ip_22_7609,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7609
2022-12-06,EU to invest €13.5 billion in research and innovation for 2023-2024,ip_22_7404,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7404
2022-12-06,EU-Western Balkans Summit in Tirana reaffirms the EU membership perspective of the Western Balkans and EU's strategic partnership with the region,ip_22_7448,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7448
2022-12-05,Migration routes: Commission proposes Action Plan for cooperation with Western Balkans to address common challenges,ip_22_7447,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7447
2022-12-02,EU Cohesion Policy: over €530 million for territorial cooperation including Ukraine and Moldova in 2021-2027,ip_22_7370,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_7370
2023-01-31,"EU Cohesion Policy: European Structural and Investment Funds supported SMEs, employment of millions of people and clean energy production",ip_23_389,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_389
2023-01-31,InvestEU: Triodos Bank increases support to social enterprises with EU backing *,ip_23_468,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_468
2023-01-27,Global Gateway: EU partners with South Africa to invest €280 million in its Just and Green Recovery,ip_23_353,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_353
2023-01-25,EU agrees 24 new guarantee programmes to boost investments in enlargement and neighbourhood regions,ip_23_325,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_325
2023-01-19,InvestEU: October SME V fund secures €35 million backing from EIF and Invest-NL,ip_23_268,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_268
2023-01-18,InvestEU: EIB backs PPC Renewables for 230MWp capacity solar farms to increase renewable energy production and support just transition efforts in Greece's Western Macedonia region,ip_23_261,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_261
2023-01-18,EIB lends €40 million to the PUNCH Group to develop hydrogen propulsion technologies in Turin and Strasbourg,ip_23_252,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_252
2023-01-09,First cooperation and monitoring cycle to reach EU 2030 Digital Decade targets kicks off,ip_23_74,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_74
2023-01-31,State aid: Commission approves €600 million Slovak scheme to support its economy in the context of Russia's war against Ukraine,ip_23_362,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_362
2023-01-19,State aid: Commission approves €100 million Austrian measure to reduce electricity consumption in the context of Russia's war against Ukraine,ip_23_127,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_127
2023-01-24,Food security and ecosystem resilience: Commission boosts action on pollinators,ip_23_281,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_281
2023-01-19,Trade and Climate: EU and partner countries launch the ‘Coalition of Trade Ministers on Climate',ip_23_248,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_248
2023-02-28,"Global Gateway: EIB and European Commission sign agreement to boost private sector investments in African, Caribbean and Pacific countries",ip_23_1122,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1122
2023-02-27,"EIF, CaixaBank and MicroBank support Spanish small businesses with guarantees that will enable the mobilisation of more than €1 billion through the InvestEU programme",ip_23_1263,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1263
2023-02-22,InvestEU: EIF and Almi sign agreement to guarantee €211 million in new loans for small companies in Sweden,ip_23_1123,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_1123
2023-02-17,InvestEU: Rivage Investment and the European Investment Fund backed by InvestEU announce a new impact debt fund,ip_23_962,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_962
2023-02-17,Commission presents EU-New Zealand trade agreement for ratification,ip_23_921,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_921
2023-02-16,State aid: Commission approves up to €1.4 billion French aid measure to compensate Air France for the damage suffered due to the coronavirus pandemic,ip_23_846,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_846
2023-02-15,"InvestEU: EIB lends €50 million to Asja Ambiente Italia to build wind and photovoltaic power plants in Basilicata, Campania, Sardinia and Sicily",ip_23_926,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_926
2023-02-15,"State aid: Commission approves €259 million Romanian scheme under Recovery and Resilience Facility to support investments in batteries, photovoltaic cells and panels",ip_23_902,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_902
2023-02-15,InvestEU: EIF and Merkur join forces to mobilise up to DKK 160 million in new lending to foster sustainability,ip_23_901,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_901
2023-02-08,InvestEU: EIB agrees €18 million loan to Estonian biotech Icosagen for innovative R&D technologies and new cGMP production facility,ip_23_681,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_681
2023-02-06,"EU-India: new Trade and Technology Council to lead on digital transformation, green technologies and trade",ip_23_596,https://ec.europa.eu/commission/presscorner/detail/en/ip_23_596
